,Material_Name,C10_LSE,C11_LSE,C12_LSE,C13_LSE,C14_LSE
75,Ceanothus megacarpus 2,0.9296803286551156,0.924767882069327,0.924767882069327,0.9250459833135496,0.925349464030104
76,Ceanothus megacarpus 3,0.9515504331668634,0.9467988169287856,0.9467988169287856,0.946224905411526,0.946167626078638
77,Baccharis pilularis 1,0.9626599537072048,0.95804087606651,0.95804087606651,0.9517297930910146,0.9534049499709656
78,Ceanothus megacarpus 2,0.9559482855938464,0.949398166505213,0.949398166505213,0.9510398395051252,0.9510838778634982
79,Arctostaphylos glandulosa 1,0.9548912795418748,0.9564008104549556,0.9564008104549556,0.9409858703847028,0.94281151954477
80,Pinus ponderosa 3,0.9607296639317624,0.9540496320305286,0.9540496320305286,0.9553663692401124,0.9579024081315494
81,Abies concolor 1,0.956867997700846,0.9525568643052056,0.9525568643052056,0.953591561901782,0.9542412821252764
82,Pinus ponderosa 1,0.9648896875105586,0.9579781473117632,0.9579781473117632,0.9562949617021392,0.9584214921960356
83,Pinus lambertiana 2,0.9607056423713624,0.956056656511905,0.956056656511905,0.9562252659379592,0.9563950899181216
84,Salvia leucophylla 1,0.9443621250078436,0.9591963811886094,0.9591963811886094,0.916770071234873,0.9139587940478776
85,Quercus douglasii 2,0.9598978335462478,0.9622246340733956,0.9622246340733956,0.9464948907671736,0.949725613846279
86,Quercus douglasii 2,0.9619775822080244,0.9635078029834458,0.9635078029834458,0.9416884978684406,0.9457439283249583
87,Quercus lobata 2,0.9557680095948244,0.957621160864366,0.957621160864366,0.9363138397750416,0.9408646345206516
88,Salvia leucophylla 2,0.955547502715061,0.9646139017089048,0.9646139017089048,0.9375049819595348,0.9378596329718608
89,Quercus agrifolia 1,0.906936429087434,0.9039803333153856,0.9039803333153856,0.9037393141385648,0.9055281400742362
90,Salvia leucophylla 3,0.9341150021076916,0.9437091455385636,0.9437091455385636,0.910487262934112,0.9057751222353422
91,Quercus lobata 3,0.9552629870859632,0.9536494261647172,0.9536494261647172,0.9403011463048144,0.9436076684960932
92,Quercus lobata 3,0.9567438892786064,0.9593410120178506,0.9593410120178506,0.93692057839227,0.9403288948957854
93,Quercus lobata 1,0.9595700567387412,0.958712077494119,0.958712077494119,0.9424623507780728,0.945655843865994
94,Quercus lobata 1,0.9490858572996124,0.9444418897494218,0.9444418897494218,0.9374656141818124,0.9385673042301848
95,Salvia leucophylla 2,0.9488104781041392,0.96074778020197,0.96074778020197,0.9221697859341283,0.91831570597948
96,Quercus agrifolia 3,0.9375675329387178,0.9343969446670308,0.9343969446670308,0.9375520451176914,0.936474654015119
97,Salvia leucophylla 1,0.9481161782157989,0.9555547579394688,0.9555547579394688,0.9302801818939642,0.9297069470022292
98,Quercus agrifolia 2,0.9621342119042754,0.9602490031305866,0.9602490031305866,0.962358949669028,0.963399079378401
99,Quercus lobata 2,0.9533038758722384,0.9552394148938816,0.9552394148938816,0.9393054085781072,0.9431542126582548
100,Quercus agrifolia 3,0.954369365665218,0.952176015341186,0.952176015341186,0.953187084543614,0.9539419521030904
101,Quercus agrifolia 2,0.9475287579742347,0.9415152175913716,0.9415152175913716,0.9454160243497712,0.9475016502124184
102,Quercus douglasii 1,0.9586666507128344,0.9563178712871512,0.9563178712871512,0.9467865909843,0.9504508750756746
103,Acer rubrum,0.843164587926144,0.8404997217040273,0.8404997217040273,0.8370376604855025,0.8331947580003213
104,Fagus grandifolia,0.9553940646112112,0.9465692698842466,0.9465692698842466,0.9164082849510794,0.931211852896636
105,Acer rubrum,0.9279986201738284,0.9288896733267606,0.9288896733267606,0.9353587280338976,0.926192049253315
106,Quercus rubra,0.9530465710348446,0.9481857082821862,0.9481857082821862,0.9460001947218302,0.9524605025936732
107,Betula papyrifera,0.9469799081062468,0.9435602384114232,0.9435602384114232,0.9398380097994808,0.9354603686784182
108,Acer pensylvanicum,0.9536220537927994,0.961300685525596,0.961300685525596,0.9500292627078184,0.9564694274150992
109,Acer rubrum,0.9575297420732286,0.9608895204623804,0.9608895204623804,0.923201713818618,0.9265513740202024
110,Fagus grandifolia,0.962592708520706,0.9506777062741588,0.9506777062741588,0.9255973645141816,0.9325764690744848
111,Quercus rubra,0.9624918693536786,0.9442362861036618,0.9442362861036618,0.949777591626034,0.9401750700000532
112,Acer rubrum,0.8469546663692837,0.8542923284839934,0.8542923284839934,0.8418826527270972,0.8401847078124367
113,Betula papyrifera,0.9609514952826318,0.9495610523186654,0.9495610523186654,0.9541116349258764,0.9494050836832456
114,Betula lenta,0.9450081337113236,0.9463866130348048,0.9463866130348048,0.9416905551392064,0.9436822905293424
115,Quercus rubra,0.9603621125990092,0.9526918444353248,0.9526918444353248,0.9478777398553696,0.952465381907122
116,Fagus grandifolia,0.9617903468963032,0.9486795184534476,0.9486795184534476,0.928041939209409,0.9314134320632368
117,Quercus rubra,0.9574446946380964,0.93989656451275,0.93989656451275,0.946382307587969,0.9348503277038536
118,Betula papyrifera,0.8311884695020216,0.8187862023981406,0.8187862023981406,0.8207812034099494,0.8178928200657993
119,Acer rubrum,0.9422779819333807,0.95127202662831,0.95127202662831,0.9382907558217009,0.9338073614824977
120,Betula lenta,0.9379408694590634,0.947887339553483,0.947887339553483,0.9378061898101618,0.944945897614774
121,Acer rubrum,0.8948897877465878,0.9070890562270348,0.9070890562270348,0.895886104057034,0.890961878211204
122,Quercus rubra,0.9587135940891311,0.9508875797928537,0.9508875797928537,0.945240560258084,0.9542768669769544
123,Betula papyrifera,0.9607669159803262,0.9513587004649956,0.9513587004649956,0.9572719696363996,0.9541619170104012
124,Quercus rubra,0.950709457032048,0.9358448636482304,0.9358448636482304,0.9410932301787482,0.937878200869794
125,Fresh leaf of Eucalyptus tree,0.9645415505403824,0.9623248189620348,0.9606353902747304,0.9591684601566772,0.9608347940218714
126,Leaf of Maple (Red Star),0.9576541985862704,0.9445111099695136,0.945265622050725,0.9610382433305809,0.9646843830530564
127, Leaf of Bronze Loquat (eriobotrya),0.9641697371748972,0.9612559373654496,0.9606020885455072,0.9594283153264962,0.959052882232078
128,Leaf of India Hawthorne (Raphiolepis India),0.9614985271494104,0.961061392196188,0.9606417724429304,0.960110793362118,0.9598300637054816
129,Leaf of Laurel Tree (ficus microcarpa nitida),0.9565761938954588,0.9555803314062667,0.9595103794251006,0.9416706509388992,0.9392424646322834
130,Leaf Magnolia (1st day),0.963007958718904,0.9559056458193472,0.9525690616077782,0.9568250603469238,0.954381753194268
131,Leaf of Arailia japonica,0.963606435778265,0.9610151796612147,0.9598855398697568,0.9607789889074764,0.9632264854351508
